SalePrice,id
121743.43859456251,1461
156687.20823638796,1462
185881.53821621026,1463
200186.14334204126,1464
207427.6407621209,1465
173160.39293763542,1466
179634.64191677075,1467
161790.38257312146,1468
187663.09404298797,1469
119228.38888619341,1470
193082.2784086932,1471
98455.27865145217,1472
96234.54600157883,1473
145004.5176309927,1474
107384.7557497478,1475
372049.9054036607,1476
258915.58007013096,1477
301791.9552373473,1478
298184.8024826213,1479
507955.4371463881,1480
323726.6612985849,1481
214191.65355202553,1482
183610.04972025426,1483
159951.7705709946,1484
191741.16313302104,1485
194034.10705038998,1486
336344.30519296345,1487
234917.13531806643,1488
197808.61922805544,1489
233467.80980436897,1490
195564.02282558993,1491
92391.28684629324,1492
182762.6242702225,1493
310117.2201607871,1494
294172.70575468685,1495
227678.99546984764,1496
182580.7480983208,1497
179050.05291068633,1498
161530.94422833357,1499
156407.58420683315,1500
177244.90378691806,1501
145655.9288574274,1502
284714.0930928876,1503
245185.60553987292,1504
229125.24307567664,1505
196522.7442738695,1506
247083.9452030932,1507
203710.46362803067,1508
160672.7358435972,1509
145895.19154814325,1510
164276.64720218314,1511
179881.0335475832,1512
144595.72005167068,1513
165906.677885576,1514
196922.52041653305,1515
152332.35131285305,1516
171349.7067726551,1517
133409.19847971335,1518
212345.4418319298,1519
127315.96486322829,1520
132914.11738819056,1521
181806.05347907194,1522
113295.71708379293,1523
125444.49334088249,1524
120137.90506758334,1525
115622.82205177103,1526
107828.11399392236,1527
138381.93598930186,1528
153245.8477803455,1529
181270.17500995882,1530
107069.98627234208,1531
95068.98563089754,1532
156065.91567398756,1533
127351.38804515317,1534
147267.82156211734,1535
106729.1693596222,1536
63873.46081008425,1537
151517.79822812154,1538
199170.60299085436,1539
84966.94999283722,1540
141388.4047410768,1541
149031.26666632172,1542
185246.65395115255,1543
89599.29038186789,1544
119788.56071460777,1545
141109.19872241866,1546
131298.11373133323,1547
141941.81258149823,1548
125352.95267659937,1549
137080.74471697974,1550
104819.89241809436,1551
133171.8228595102,1552
146385.7882962604,1553
116286.90051745383,1554
166331.73288272333,1555
83618.76970277002,1556
121542.36820421366,1557
105353.93665045302,1558
61781.59119176452,1559
130734.65653733742,1560
132498.27237269038,1561
128196.46329945061,1562
118249.6427523693,1563
162460.0197429074,1564
154244.36817778752,1565
239751.820964073,1566
76503.140936404,1567
242596.51761019076,1568
130119.32257895355,1569
136505.13846007435,1570
127207.97472496104,1571
141419.1643294972,1572
243208.97513468566,1573
124253.4160115091,1574
222779.03865829724,1575
254830.2198241769,1576
177414.08771963543,1577
144452.38508813895,1578
152277.62507375682,1579
200261.33673133183,1580
156519.9269186246,1581
121245.22044928189,1582
296491.8798544863,1583
217738.07041450142,1584
134033.76167157484,1585
74138.70132283028,1586
107930.42052553265,1587
145518.2301871242,1588
101996.33013238668,1589
133478.3334699687,1590
93602.28589875181,1591
115021.34958080437,1592
124900.52783201347,1593
124028.74009650877,1594
113862.26737885289,1595
225165.86644895974,1596
194755.56809278444,1597
234511.72118203464,1598
164165.76489179366,1599
163333.11829291974,1600
67969.37963174237,1601
118491.94522481601,1602
60620.41817427307,1603
249002.78683284862,1604
241874.11328907477,1605
170338.4751590954,1606
197233.9320688537,1607
220236.04727358118,1608
186932.030089016,1609
154415.9715395033,1610
143797.48411050392,1611
167259.7750218029,1612
169641.27303702236,1613
119034.92901563064,1614
93422.7128396256,1615
80203.36420662528,1616
93885.26608192927,1617
131981.99650239863,1618
134247.89276441728,1619
155707.69920599667,1620
142731.7960377533,1621
141071.7750876918,1622
254745.08926088462,1623
211885.1321074519,1624
119363.0497087958,1625
176089.04300608096,1626
